Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme
300148,2019-6-30,A,75912206.92,530041446.9,530041446.9,479162705.6,310194288.5,1926921.87,28735434.57,136149994.5,207407.19,1948658.96,599949668.5,3943859647.0,公用事业,计算机应用服务业
300603,2019-6-30,A,62804113.39,547729281.4,547729281.4,486927534.2,365418272.0,2802555.01,11958594.28,52545690.77,9645172.11,44557250.08,1138310807.0,3467711125.0,公用事业,计算机应用服务业
603589,2019-6-30,A,1194146947.0,2419049937.0,2419049937.0,1277936492.0,582083685.3,359314053.1,229116098.7,109133689.0,-4906531.89,3195497.31,1774461082.0,7936686369.0,工业,饮料制造业
300330,2019-6-30,A,352655.07,116159884.7,116159884.7,117232044.8,93115766.37,21351.88,995086.24,19292604.5,-187632.31,3994868.13,177555397.7,547124182.4,公用事业,计算机应用服务业
2292,2019-6-30,A,133554987.5,1359666214.0,1359666214.0,1243351722.0,682251873.3,13714675.32,215866351.7,274074086.2,43474366.89,13970368.52,2042644966.0,6152551757.0,工业,文教体育用品制造业
600716,2019-6-30,A,59658639.97,842374843.8,842374843.8,784571264.5,705164997.0,21103758.88,11648899.61,10592085.57,38531406.4,-2469883.03,2396830349.0,7722941694.0,房地产,房地产业
2021,2019-6-30,A,-28648351.53,426894299.2,426894299.2,461217954.0,354734023.5,3231154.67,34329881.7,59459584.72,8963379.62,499929.76,506419186.8,1175915605.0,工业,专用设备制造业
603026,2019-6-30,A,262841089.6,2341306091.0,2341306091.0,2110195544.0,1904754233.0,12969843.45,47580702.22,134463945.0,12496338.82,-2069518.24,1151614162.0,2980613029.0,工业,化学原料及化学制品制造业
601952,2019-6-30,A,263461109.4,3083168210.0,3083168210.0,2987664154.0,2708208266.0,3094112.36,104401350.9,164561557.3,4547294.1,2851573.12,1666374899.0,7569058350.0,工业,食品加工业
603001,2019-6-30,A,130384099.1,1324987771.0,1324987771.0,1197029575.0,824922079.3,11173982.84,218579674.9,146177637.7,891239.63,-4715039.52,723663046.2,4626347910.0,工业,皮革、毛皮、羽绒及制品制造业
603035,2019-6-30,A,124514860.5,743973693.0,743973693.0,757939565.4,577708268.7,10962521.14,13607930.93,135773150.0,24526335.07,-4638640.47,2776412804.0,5431438229.0,工业,交通运输设备制造业
603421,2019-6-30,A,66037162.08,601125031.2,601125031.2,587212123.8,327268225.3,6429506.87,125042713.3,151022931.2,-9913829.01,-12637423.9,476226700.8,3437937999.0,公用事业,计算机应用服务业
603110,2019-6-30,A,28430380.15,182966585.5,182966585.5,159179133.7,115489970.3,2192571.85,16834980.43,22339495.81,762997.07,1559118.25,128791621.1,735197241.3,工业,化学原料及化学制品制造业
603043,2019-6-30,A,84200222.66,951253275.7,951253275.7,874536097.7,496720100.5,5132279.47,262399034.0,132384706.6,-11215675.77,-10884347.14,735490287.4,2640887572.0,工业,食品制造业
600792,2019-6-30,A,115304196.3,2757450956.0,2757450956.0,2642818907.0,2429747547.0,14065907.49,46516120.71,91092431.99,57459948.57,3936951.04,2372922432.0,5662871868.0,工业,石油加工及炼焦业
62,2019-6-30,A,468729516.3,5916012582.0,5916012582.0,5566374662.0,5183535869.0,16782446.66,125695498.0,150760353.5,73993847.26,15606647.66,5060439706.0,10385262892.0,商业,批发和零售贸易
300140,2019-6-30,A,93774101.72,1071105397.0,1071105397.0,988505151.6,767643230.1,7791960.42,46543675.85,120935164.1,37996926.86,7594194.3,4094407962.0,6587548872.0,工业,专用设备制造业
600395,2019-6-30,A,769874378.9,3285658466.0,3285658466.0,2616420692.0,2071453516.0,162088139.8,9577371.47,319519140.0,53671741.15,110784.23,6898648493.0,13946214930.0,工业,煤炭采选业
600378,2019-6-30,A,297605725.3,2279044338.0,2279044338.0,2083550108.0,1604132115.0,26311676.59,88861027.05,354647942.3,4212097.53,5385250.08,3272481811.0,8495780425.0,工业,化学原料及化学制品制造业
2354,2019-6-30,A,-113786963.3,752896325.7,752896325.7,971381292.9,319053108.6,4851988.36,101692803.1,283472942.1,178561338.9,83749111.84,5730449233.0,7738207246.0,公用事业,计算机应用服务业
603011,2019-6-30,A,4653150.23,314616810.8,314616810.8,322058444.8,207266694.9,4314013.18,52257467.78,52172069.08,3161669.75,2886530.09,642349507.5,2284166476.0,工业,普通机械制造业
603659,2019-6-30,A,304729085.9,2177300178.0,2177300178.0,1906357096.0,1590871513.0,10044826.71,71430313.59,169137573.0,45774281.57,19098587.84,4496809153.0,7705638678.0,工业,电器机械及器材制造业
600495,2019-6-30,A,19420674.56,502013977.8,502013977.8,509671107.2,428029966.1,4134439.06,14171069.08,63593532.25,-1939668.44,1681769.13,709714018.2,3849933028.0,工业,交通运输设备制造业
2417,2019-6-30,A,6256772.0,99602171.48,99602171.48,93642354.38,61152323.5,469408.01,11174717.38,22870404.27,-768464.17,-1256034.61,92972753.11,434542020.9,公用事业,计算机应用服务业
603585,2019-6-30,A,298204722.8,953949940.6,953949940.6,663084104.7,560625544.5,8538570.89,20926846.08,79528687.78,-6640163.01,104618.55,262483168.5,2627208671.0,工业,化学原料及化学制品制造业
603007,2019-6-30,A,78857510.72,573318268.5,573318268.5,510471896.0,411261831.6,2379086.45,2712299.36,72628099.28,25712977.36,-4222398.13,2367014456.0,3596622156.0,房地产,土木工程建筑业
601226,2019-6-30,A,17344867.91,2941341950.0,2941341950.0,2935525700.0,2613459255.0,13754810.8,19523182.48,204879559.2,7583735.64,76325157.21,4847983655.0,8463960197.0,公用事业,专业、科研服务业
603599,2019-6-30,A,308384338.6,1691029955.0,1691029955.0,1416508433.0,1167440143.0,8793943.66,45923503.59,208271885.2,-20307643.67,6386601.38,1340741720.0,6170379826.0,工业,化学原料及化学制品制造业
601218,2019-6-30,A,26132655.25,550859719.5,550859719.5,527737742.3,424140836.1,4667638.06,15238479.78,55224944.04,20202112.65,8263731.61,2087596295.0,4583197567.0,工业,专用设备制造业
603588,2019-6-30,A,266899801.6,2080665611.0,2080665611.0,1855671423.0,1609859345.0,6682402.63,32749902.42,165433868.9,61319118.72,-20373215.23,6614808455.0,10013470265.0,公用事业,其他社会服务业
603068,2019-6-30,A,57803595.82,300093296.8,300093296.8,246152389.7,195603751.4,10864.89,5773323.9,46850901.99,-2511766.61,425314.2,200418821.6,1265350291.0,工业,信息技术业
600767,2019-6-30,A,-15237907.41,72181208.97,72181208.97,95766856.53,55460345.21,1356783.8,10154887.67,28866753.79,850915.56,-922829.5,157216171.2,458827400.8,公用事业,计算机应用服务业
600705,2019-6-30,A,3202098356.0,7545327771.0,4916133217.0,5516326393.0,2733594247.0,49631494.54,889262830.8,608813579.6,650031372.9,513742059.7,263325000000.0,306986000000.0,金融,其他金融业
601020,2019-6-30,A,40566752.17,233941023.6,233941023.6,210216454.2,124779067.8,7873165.92,544440.59,63164005.91,12951380.98,904393.0,1743734707.0,4501160012.0,工业,有色金属矿采选业
600759,2019-6-30,A,88358834.68,1340300769.0,1340300769.0,1263358813.0,415582867.8,326540507.8,120911659.7,98689082.17,285821737.2,15812958.1,9180840388.0,14674921559.0,工业,石油和天然气开采业
600963,2019-6-30,A,47315909.06,3128668372.0,3128668372.0,3105162377.0,2669363303.0,20982805.7,146158009.0,212704653.6,56875549.87,-921944.84,7081900452.0,15213261602.0,工业,造纸及纸制品业
600491,2019-6-30,A,620265971.8,11327665160.0,11327665160.0,10722442223.0,10260165507.0,57531394.68,4135370.17,249797167.0,81871491.86,68941291.89,45259736079.0,56381645176.0,房地产,土木工程建筑业
600525,2019-6-30,A,86272036.09,2896051715.0,2896051715.0,2923781556.0,1699149534.0,27882615.53,294168425.7,699577589.0,212806008.2,-9802617.07,10093925593.0,15452539168.0,工业,信息技术业
603039,2019-6-30,A,50744988.03,504946247.2,504946247.2,480822228.1,19948416.05,2572305.95,353823492.2,113631049.1,-12217832.64,3064797.48,861927786.2,1654504246.0,公用事业,计算机应用服务业
603676,2019-6-30,A,45425889.03,347030515.8,347030515.8,318153934.2,181197158.9,2856949.68,95621843.47,41245165.73,-358534.41,-2408649.12,360257928.0,1272173937.0,工业,医药制造业
603660,2019-6-30,A,6949003.78,1084631531.0,1084631531.0,1134048554.0,481828818.3,8457888.93,262793851.3,367118713.4,909707.08,12939574.84,766998149.4,2547452831.0,工业,信息技术业
603725,2019-6-30,A,2063393.83,393488816.1,393488816.1,400163170.2,331904078.5,3197738.81,19537755.69,39108075.87,7148310.53,-732789.14,374590406.8,1175285479.0,工业,石油、化学、塑胶、塑料
603297,2019-6-30,A,66826723.46,254517044.0,254517044.0,199289836.9,150234610.4,3072056.79,16627658.07,29834738.17,-1347784.06,868557.54,109589128.5,1155577246.0,工业,仪器仪表及文化、办公用机械制造业
603398,2019-6-30,A,47823531.41,270624004.4,270624004.4,226341207.9,176893137.1,2267617.56,21305026.74,23970066.99,1243119.66,662239.84,285681261.8,1002186313.0,工业,文教体育用品制造业
603776,2019-6-30,A,82167539.01,427600041.5,427600041.5,352479007.9,308930834.4,1478127.72,6630094.09,36710299.24,5368334.32,-6638681.89,1202318466.0,3588223824.0,公用事业,专业、科研服务业
603322,2019-6-30,A,-34122981.36,565484049.1,565484049.1,608370526.6,467345204.1,3112551.08,19518853.04,80721771.96,17617614.61,20054531.84,1491517075.0,2137949765.0,公用事业,计算机应用服务业
603823,2019-6-30,A,153665548.0,1010389515.0,1010389515.0,868391103.7,763195479.7,8135459.41,21017091.82,72897423.05,1502886.89,1642762.83,743734568.8,2407975902.0,工业,化学原料及化学制品制造业
603958,2019-6-30,A,14048881.63,634330007.5,634330007.5,629480640.5,300498660.9,5582285.63,269312484.4,35145952.33,-736758.58,19678015.87,197840784.6,1225106342.0,工业,皮革、毛皮、羽绒及制品制造业
603871,2019-6-30,A,212967819.7,2163689519.0,2163689519.0,1972025422.0,1936030071.0,9855058.7,1967752.76,26346938.96,-3062962.7,888563.16,596014673.0,2338109808.0,公用事业,交通运输辅助业
603895,2019-6-30,A,21956240.43,286719231.0,286719231.0,270442335.7,215548712.6,1344177.19,9033785.52,32009111.26,-715619.84,13222168.94,485932172.8,1129551530.0,工业,专用设备制造业
603966,2019-6-30,A,54297015.23,444722634.3,444722634.3,395409046.8,316890646.6,4694428.78,32764024.93,42387908.79,3666048.34,-4994010.62,1101355483.0,2022731256.0,工业,普通机械制造业
600105,2019-6-30,A,32148656.1,1869862142.0,1869862142.0,1965277880.0,1741139720.0,2895729.13,47306313.7,164346753.5,20459098.59,-10869735.1,3403751919.0,6567563388.0,工业,电器机械及器材制造业
600416,2019-6-30,A,-577062024.5,3228463921.0,3228463921.0,3497398049.0,2918313615.0,19554068.0,133421006.7,209089376.0,186184383.2,30835600.28,15053863404.0,19255072838.0,工业,普通机械制造业
600637,2019-6-30,A,1359294979.0,5705563697.0,5705563697.0,5062080731.0,4255520142.0,32451501.52,322159906.5,511013838.7,-54032213.58,-5032444.47,6735352680.0,37376900050.0,公用事业,通信服务业
600502,2019-6-30,A,707125722.7,19001918665.0,19001918665.0,18309682165.0,16998355279.0,118322674.6,75075669.31,688063254.7,355463270.6,74402016.43,68666300846.0,80836026030.0,房地产,土木工程建筑业
600748,2019-6-30,A,647395793.1,4349789273.0,4349789273.0,3721941096.0,3244862161.0,89591795.15,68921579.76,226255506.8,103166027.2,-10855973.86,25624061169.0,37432832349.0,房地产,房地产业
600979,2019-6-30,A,168300327.5,1107004053.0,1107004053.0,952567224.8,758282005.0,8878170.44,30725481.86,106729919.2,41299915.32,6651732.92,4145260561.0,8067004092.0,工业,电力、蒸汽、热水的生产和供应业
600969,2019-6-30,A,108856226.6,1512081262.0,1512081262.0,1426052970.0,1289584768.0,11075563.4,4076391.63,74933734.34,43387574.32,2994938.25,9297707090.0,13097310614.0,工业,电力、蒸汽、热水的生产和供应业
600765,2019-6-30,A,158311781.2,2895393646.0,2895393646.0,2746201796.0,2104496708.0,11769184.97,52053892.68,308893347.0,68639229.83,200349433.4,7576720517.0,12501760080.0,工业,交通运输设备制造业
600850,2019-6-30,A,200207008.4,3408296760.0,3408296760.0,3249521682.0,2851877894.0,8185223.52,194964098.7,208985369.6,-3324121.72,-11166782.22,3490678636.0,6055467417.0,公用事业,计算机应用服务业
600803,2019-6-30,A,996946522.1,6673452653.0,6673452653.0,6216620220.0,5296688152.0,169120067.9,101936894.3,337971880.6,304722337.9,6180887.6,13155552702.0,22976455834.0,工业,化学原料及化学制品制造业
600758,2019-6-30,A,185303268.6,3292973279.0,3292973279.0,3221835687.0,2718715518.0,75164788.27,48333798.5,192200205.5,166672649.8,20748727.08,9400440608.0,15004270104.0,工业,煤炭采选业
601519,2019-6-30,A,-71915620.87,289955036.5,289955036.5,280801851.0,124397376.2,71194.26,44042028.09,127783859.0,-15630094.41,137487.79,560499460.2,1926113289.0,金融,其他金融业
601718,2019-6-30,A,78372592.8,10074034738.0,10074034738.0,10120667413.0,9217956136.0,55478626.72,243641242.7,514103716.3,77217971.85,12269719.6,14194463124.0,32314172620.0,工业,服装及其他纤维制品制造业
600122,2019-6-30,A,-509935872.7,1832406721.0,1832406721.0,2403988290.0,1696942930.0,5319670.54,126611109.4,121955532.2,162003122.0,291155926.0,9209747670.0,16171834595.0,商业,零售业
603081,2019-6-30,A,135151928.2,894236919.4,894236919.4,768274242.0,611016782.8,8919693.6,46419506.24,93963592.98,6428124.01,1526542.37,2050925599.0,3962434111.0,工业,专用设备制造业
603818,2019-6-30,A,26676768.22,2011301159.0,2011301159.0,2001390521.0,1132381833.0,8094067.33,505125822.0,248445792.9,105284797.5,2058207.58,5658208262.0,7643165540.0,工业,家具制造业
603598,2019-6-30,A,31811952.1,1114295546.0,1114295546.0,1087116274.0,1003371908.0,5073383.19,27282784.89,42784666.7,2421523.09,6182008.72,1101986069.0,1696100666.0,公用事业,其他社会服务业
603177,2019-6-30,A,-17837706.92,284404389.8,284404389.8,302755569.9,222629689.7,648876.07,13834777.93,54033189.28,7194062.93,4414973.96,783016043.1,1298818871.0,公用事业,其他社会服务业
869,2019-6-30,A,812459893.0,2558274785.0,2558274785.0,1813439786.0,936252225.0,123550848.0,591970801.0,158259123.0,8789583.0,-5382794.0,3311010349.0,13383093433.0,工业,饮料制造业
200869,2019-6-30,A,812459893.0,2558274785.0,2558274785.0,1813439786.0,936252225.0,123550848.0,591970801.0,158259123.0,8789583.0,-5382794.0,3311010349.0,13383093433.0,工业,饮料制造业
2946,2019-6-30,A,118318602.0,2709954462.0,2709954462.0,2611807738.0,1774391699.0,15067995.0,620532897.0,165793183.0,29517553.0,6504411.0,2500013497.0,4501315541.0,工业,食品制造业
601996,2019-6-30,A,89076921.76,886305510.0,886305510.0,810542002.7,680022358.5,5984753.8,69502100.05,50319572.99,3339731.17,1373486.23,1202424577.0,3908521708.0,工业,木材加工及竹、藤、棕、草制品业
603787,2019-6-30,A,58612718.35,1412970215.0,1412970215.0,1363952380.0,1179499370.0,5494498.9,111226223.9,71210562.61,-8903296.97,5425020.98,783265417.3,1726783830.0,工业,交通运输设备制造业
601869,2019-6-30,A,482374693.0,3318908436.0,3318908436.0,3098166675.0,2537684468.0,12143200.0,149083296.0,367741040.0,4290107.0,27224564.0,4764637755.0,13342927552.0,工业,信息技术业
600067,2018-6-30,A,305265193.8,3033615143.0,3033615143.0,2776266874.0,2229935117.0,270605546.3,61187842.08,121026971.1,88518656.59,4992741.35,14884739091.0,23203681242.0,房地产,房地产业
2742,2018-9-30,A,117264802.1,1763871781.0,1763871781.0,1656046752.0,1345108842.0,10683380.03,24430898.01,172276270.5,82918972.21,20628389.44,3024942366.0,4744310622.0,工业,非金属矿物制品业
300140,2019-3-31,A,24513279.6,410492205.1,410492205.1,388764263.5,290869680.5,4073687.94,22775140.75,69495015.4,18608246.4,-17057507.48,3841889045.0,6289061196.0,工业,专用设备制造业
603776,2018-6-30,A,86480600.71,441068230.6,441068230.6,364757249.9,311655703.3,2267984.98,13602339.57,28639846.48,3934.45,8587441.13,680842959.4,2319599557.0,公用事业,专业、科研服务业
600671,2018-6-30,A,14130798.21,222528252.1,222528252.1,210306941.4,141100925.4,5458002.95,34965286.19,23922355.13,3491642.77,1368728.92,340868684.9,447952844.6,工业,医药制造业
2742,2018-6-30,A,99853375.21,1256865546.0,1256865546.0,1162982772.0,972659147.8,7287729.74,16523046.48,106473495.7,53138691.6,6900661.2,2727852517.0,4427167958.0,工业,非金属矿物制品业
300099,2019-6-30,A,-12038087.33,94582335.07,94582335.07,112256363.6,45506018.84,3027555.52,22958423.62,50898280.62,-2330900.9,-7803014.12,124890923.5,1841813085.0,工业,专用设备制造业
761,2019-6-30,A,478896870.8,24102595167.0,24102595167.0,23618073768.0,22067612730.0,114125363.0,574445199.1,462176284.1,403465706.4,-3751513.83,41484516255.0,61423927056.0,工业,黑色金属冶炼及压延加工业
200761,2019-6-30,A,478896870.8,24102595167.0,24102595167.0,23618073768.0,22067612730.0,114125363.0,574445199.1,462176284.1,403465706.4,-3751513.83,41484516255.0,61423927056.0,工业,黑色金属冶炼及压延加工业
2284,2019-6-30,A,-36200054.93,1615417619.0,1615417619.0,1666557099.0,1416463155.0,14077669.49,43431743.19,155954908.3,30542971.48,6086651.9,2903550105.0,5686638336.0,工业,交通运输设备制造业
2156,2019-6-30,A,-107502933.7,3587234563.0,3587234563.0,3778435728.0,3204658047.0,16414060.95,26520952.35,448295567.1,93474391.42,-10927291.0,8596168702.0,14955466445.0,工业,信息技术业
2949,2019-6-30,A,44615938.31,474886853.4,474886853.4,440035084.5,342330983.2,2980542.71,11681419.08,72294603.11,-1364402.79,12111939.19,518520285.2,1587541076.0,公用事业,专业、科研服务业
2361,2019-6-30,A,66105567.08,971830252.9,971830252.9,910868221.6,780912308.1,4349029.29,34522571.53,65616093.29,18158416.74,7309802.65,1776056710.0,3595644179.0,工业,化学原料及化学制品制造业
603630,2019-6-30,A,52960038.82,457706726.6,457706726.6,419193593.2,191334190.2,4379557.36,193909342.1,39977220.14,-8949463.33,-1457253.26,178253005.0,1914738265.0,工业,化学原料及化学制品制造业
603633,2019-6-30,A,26371626.87,215534685.4,215534685.4,192925420.7,145063450.5,1355726.87,9443788.08,24482589.23,12071275.14,508590.93,527919825.3,1269007616.0,工业,信息技术业
601890,2019-6-30,A,51400596.04,567953553.3,567953553.3,534391376.3,424158849.3,6312159.4,33714388.72,71061218.35,-4768380.4,3913140.88,788452125.3,3830200373.0,工业,交通运输设备制造业
